item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM-001744,ORD-000614,PROD-0029,1,298.07,0.0
ITEM-001745,ORD-000026,PROD-0305,3,194.26,10.0
ITEM-001746,ORD-000827,PROD-0070,3,495.17,10.0
ITEM-001747,ORD-000184,PROD-0025,4,477.22,5.0
ITEM-001748,ORD-000699,PROD-0443,5,494.03,15.0
ITEM-001749,ORD-000629,PROD-0223,1,137.77,5.0
ITEM-001750,ORD-000335,PROD-0405,1,705.38,0.0
ITEM-001751,ORD-000840,PROD-0405,4,848.9,0.0
ITEM-001752,ORD-000886,PROD-0187,3,114.82,5.0
ITEM-001753,ORD-000551,PROD-0457,3,446.05,5.0
ITEM-001754,ORD-000787,PROD-0164,5,423.79,0.0
ITEM-001755,ORD-000825,PROD-0312,2,96.0,0.0
ITEM-001756,ORD-000878,PROD-0401,4,491.89,20.0
ITEM-001757,ORD-000897,PROD-0196,2,423.59,20.0
ITEM-001758,ORD-000789,PROD-0215,1,180.55,0.0
ITEM-001759,ORD-000112,PROD-0204,5,252.54,10.0
ITEM-001760,ORD-000356,PROD-0118,4,209.48,0.0
ITEM-001761,ORD-000165,PROD-0439,2,243.1,0.0
ITEM-001762,ORD-000302,PROD-0093,4,654.17,20.0
ITEM-001763,ORD-000439,PROD-0494,4,231.14,15.0
ITEM-001764,ORD-000319,PROD-0206,5,347.36,0.0
ITEM-001765,ORD-000069,PROD-0200,2,140.11,0.0
ITEM-001766,ORD-000288,PROD-0364,3,830.57,0.0
ITEM-001767,ORD-000933,PROD-0498,3,608.32,20.0
ITEM-001768,ORD-000547,PROD-0409,1,661.12,5.0
ITEM-001769,ORD-000007,PROD-0390,1,561.08,10.0
ITEM-001770,ORD-000111,PROD-0243,4,772.82,5.0
ITEM-001771,ORD-000729,PROD-0254,2,302.63,0.0
ITEM-001772,ORD-000896,PROD-0041,3,157.93,10.0
ITEM-001773,ORD-000455,PROD-0477,3,404.22,0.0
ITEM-001774,ORD-000457,PROD-0070,3,644.99,5.0
ITEM-001775,ORD-000874,PROD-0085,1,503.9,5.0
ITEM-001776,ORD-000151,PROD-0374,1,27.67,0.0
ITEM-001777,ORD-000209,PROD-0271,4,356.86,15.0
ITEM-001778,ORD-000351,PROD-0117,5,700.58,15.0
ITEM-001779,ORD-000748,PROD-0198,1,125.67,10.0
ITEM-001780,ORD-000473,PROD-0284,2,126.61,20.0
ITEM-001781,ORD-000378,PROD-0136,3,330.25,0.0
ITEM-001782,ORD-000131,PROD-0064,2,597.54,15.0
ITEM-001783,ORD-000516,PROD-0167,3,507.09,0.0
ITEM-001784,ORD-000049,PROD-0017,3,605.82,5.0
ITEM-001785,ORD-000313,PROD-0335,4,412.34,15.0
ITEM-001786,ORD-000347,PROD-0379,1,603.02,0.0
ITEM-001787,ORD-000115,PROD-0072,4,376.34,0.0
ITEM-001788,ORD-000293,PROD-0395,4,411.01,20.0
ITEM-001789,ORD-000699,PROD-0482,1,535.84,20.0
ITEM-001790,ORD-000462,PROD-0225,2,437.49,5.0
ITEM-001791,ORD-000249,PROD-0341,2,42.82,15.0
ITEM-001792,ORD-000502,PROD-0087,5,152.7,20.0
ITEM-001793,ORD-000552,PROD-0195,1,28.85,20.0
ITEM-001794,ORD-000920,PROD-0244,5,400.35,0.0
ITEM-001795,ORD-000063,PROD-0411,4,24.66,10.0
ITEM-001796,ORD-000986,PROD-0127,3,519.25,0.0
ITEM-001797,ORD-000732,PROD-0326,5,88.41,5.0
ITEM-001798,ORD-000812,PROD-0118,5,166.49,10.0
ITEM-001799,ORD-000850,PROD-0075,3,529.0,0.0
ITEM-001800,ORD-000869,PROD-0118,1,206.32,0.0
ITEM-001801,ORD-000879,PROD-0472,1,757.64,20.0
ITEM-001802,ORD-999627,PROD-0036,4,138.78,5.0
ITEM-001803,ORD-000486,PROD-0259,4,467.44,0.0
ITEM-001804,ORD-000354,PROD-0089,3,175.18,0.0
ITEM-001805,ORD-000268,PROD-0135,5,339.19,20.0
ITEM-001806,ORD-000216,PROD-0420,1,733.94,0.0
ITEM-001807,ORD-000487,PROD-0309,5,641.2,5.0
ITEM-001808,ORD-000110,PROD-0008,-3,182.19,15.0
ITEM-001809,ORD-000686,PROD-0165,1,364.79,10.0
ITEM-001810,ORD-000151,PROD-0275,5,508.63,10.0
ITEM-001811,ORD-000677,PROD-0131,4,450.47,15.0
ITEM-001812,ORD-000824,PROD-0319,5,8.35,5.0
ITEM-001813,ORD-000541,PROD-0264,5,267.67,20.0
ITEM-001814,ORD-999162,PROD-0157,4,376.64,0.0
ITEM-001815,ORD-000593,PROD-0360,1,300.33,5.0
ITEM-001816,ORD-000281,PROD-0430,3,307.1,0.0
ITEM-001817,ORD-000386,PROD-0120,5,459.24,0.0
ITEM-001818,ORD-000554,PROD-0383,3,849.97,15.0
ITEM-001819,ORD-000180,PROD-0138,5,587.66,0.0
ITEM-001820,ORD-000665,PROD-0116,5,573.15,0.0
ITEM-001821,ORD-000242,PROD-0122,2,543.54,0.0
ITEM-001822,ORD-001000,PROD-0058,5,431.95,15.0
ITEM-001823,ORD-000512,PROD-0016,2,361.5,20.0
ITEM-001824,ORD-000967,PROD-0452,5,92.4,0.0
ITEM-001825,ORD-000888,PROD-0264,5,281.91,15.0
ITEM-001826,ORD-000571,PROD-0474,1,33.49,0.0
ITEM-001827,ORD-000046,PROD-0418,2,623.9,0.0
ITEM-001828,ORD-000180,PROD-0456,5,287.56,0.0
ITEM-001829,ORD-000396,PROD-0237,1,218.98,0.0
ITEM-001830,ORD-000932,PROD-0016,5,379.03,15.0
ITEM-001831,ORD-000688,PROD-0445,4,91.36,20.0
ITEM-001832,ORD-000733,PROD-0198,1,93.02,10.0
ITEM-001833,ORD-000838,PROD-0152,1,265.7,5.0
ITEM-001834,ORD-000296,PROD-0032,5,431.13,0.0
ITEM-001835,ORD-000297,PROD-0476,-3,682.88,0.0
ITEM-001836,ORD-000967,PROD-0044,1,49.16,20.0
ITEM-001837,ORD-000806,PROD-0248,5,37.59,20.0
ITEM-001838,ORD-000657,PROD-0071,-2,104.82,0.0
ITEM-001839,ORD-000888,PROD-0302,1,174.61,15.0
ITEM-001840,ORD-000036,PROD-0002,1,156.26,20.0
ITEM-001841,ORD-000469,PROD-0428,1,575.0,0.0
ITEM-001842,ORD-000379,PROD-0419,5,824.49,0.0
ITEM-001843,ORD-000389,PROD-0225,1,427.38,0.0
ITEM-001844,ORD-000925,PROD-0353,4,112.72,5.0
ITEM-001845,ORD-000433,PROD-0138,4,576.58,0.0
ITEM-001846,ORD-000939,PROD-0190,1,224.51,0.0
ITEM-001847,ORD-000721,PROD-0431,3,163.27,0.0
ITEM-001848,ORD-000002,PROD-0414,1,78.05,0.0
ITEM-001849,ORD-000409,PROD-0315,3,772.75,10.0
ITEM-001850,ORD-000791,PROD-0317,5,13.36,10.0
ITEM-001851,ORD-000016,PROD-0189,2,699.73,20.0
ITEM-001852,ORD-000441,PROD-0215,5,196.91,0.0
ITEM-001853,ORD-000145,PROD-0194,5,468.52,10.0
ITEM-001854,ORD-000637,PROD-0208,4,288.37,10.0
ITEM-001855,ORD-000804,PROD-0008,4,174.34,10.0
ITEM-001856,ORD-000572,PROD-0285,5,412.16,15.0
ITEM-001857,ORD-000122,PROD-0242,4,644.41,15.0
ITEM-001858,ORD-000801,PROD-0315,3,568.37,0.0
ITEM-001859,ORD-000823,PROD-0303,4,54.94,0.0
ITEM-001860,ORD-000865,PROD-0040,1,148.03,5.0
ITEM-001861,ORD-000710,PROD-0305,1,163.6,0.0
ITEM-001862,ORD-000136,PROD-0221,3,132.38,20.0
ITEM-001863,ORD-000466,PROD-0435,5,678.78,10.0
ITEM-001864,ORD-000573,PROD-0426,1,759.11,5.0
ITEM-001865,ORD-000310,PROD-0041,5,185.58,0.0
ITEM-001866,ORD-000378,PROD-0479,4,275.12,0.0
ITEM-001867,ORD-000370,PROD-0172,4,386.71,0.0
ITEM-001868,ORD-000499,PROD-0234,2,400.78,0.0
ITEM-001869,ORD-000500,PROD-0152,1,289.46,0.0
ITEM-001870,ORD-000099,PROD-0278,5,262.76,20.0
ITEM-001871,ORD-000149,PROD-0144,5,411.85,15.0
ITEM-001872,ORD-000413,PROD-0482,2,437.08,0.0
ITEM-001873,ORD-000167,PROD-0073,3,546.63,5.0
ITEM-001874,ORD-000525,PROD-0301,3,253.17,0.0
ITEM-001875,ORD-000739,PROD-0375,1,468.58,0.0
ITEM-001876,ORD-000844,PROD-0284,3,126.41,0.0
ITEM-001877,ORD-000498,PROD-0427,-2,159.57,0.0
ITEM-001878,ORD-000799,PROD-0259,5,434.7,20.0
ITEM-001879,ORD-000145,PROD-0065,4,729.58,0.0
ITEM-001880,ORD-999950,PROD-0001,1,168.85,0.0
ITEM-001881,ORD-000065,PROD-0324,3,141.32,15.0
ITEM-001882,ORD-000420,PROD-0141,2,649.27,5.0
ITEM-001883,ORD-000217,PROD-0424,4,593.65,20.0
ITEM-001884,ORD-000182,PROD-0258,5,542.96,10.0
ITEM-001885,ORD-000336,PROD-0455,3,340.89,20.0
ITEM-001886,ORD-000006,PROD-0030,5,603.8,10.0
ITEM-001887,ORD-000188,PROD-0083,4,392.37,15.0
ITEM-001888,ORD-000247,PROD-0047,1,163.37,5.0
ITEM-001889,ORD-000399,PROD-0483,3,329.6,20.0
ITEM-001890,ORD-000007,PROD-0247,3,495.05,20.0
ITEM-001891,ORD-000966,PROD-0288,1,560.77,20.0
ITEM-001892,ORD-000094,PROD-0060,5,293.4,0.0
ITEM-001893,ORD-000183,PROD-0433,1,10.73,20.0
ITEM-001894,ORD-999935,PROD-0337,4,304.61,0.0
ITEM-001895,ORD-000083,PROD-0383,3,826.05,15.0
ITEM-001896,ORD-000233,PROD-0485,4,810.16,20.0
ITEM-001897,ORD-000055,PROD-0421,1,140.08,0.0
ITEM-001898,ORD-000034,PROD-0237,5,186.32,5.0
ITEM-001899,ORD-000322,PROD-0349,3,55.41,5.0
ITEM-001900,ORD-000928,PROD-0359,1,230.72,15.0
ITEM-001901,ORD-000899,PROD-0259,-3,526.19,0.0
ITEM-001902,ORD-000729,PROD-0168,2,56.28,0.0
ITEM-001903,ORD-000817,PROD-0291,5,608.53,5.0
ITEM-001904,ORD-000569,PROD-0294,4,264.38,20.0
ITEM-001905,ORD-000353,PROD-0068,4,22.73,0.0
ITEM-001906,ORD-000785,PROD-0060,1,275.06,15.0
ITEM-001907,ORD-000983,PROD-0320,2,242.47,10.0
ITEM-001908,ORD-000486,PROD-0104,5,444.97,20.0
ITEM-001909,ORD-000085,PROD-0110,1,461.86,15.0
ITEM-001910,ORD-000037,PROD-0133,3,541.42,0.0
ITEM-001911,ORD-000794,PROD-0288,2,565.54,5.0
ITEM-001912,ORD-000702,PROD-0094,2,451.29,0.0
ITEM-001913,ORD-000995,PROD-0452,3,100.21,15.0
ITEM-001914,ORD-000449,PROD-0132,2,745.51,20.0
ITEM-001915,ORD-000346,PROD-0447,5,72.49,5.0
ITEM-001916,ORD-000062,PROD-0208,4,382.22,10.0
ITEM-001917,ORD-000040,PROD-0382,5,283.48,0.0
ITEM-001918,ORD-000562,PROD-0113,3,576.29,0.0
ITEM-001919,ORD-000954,PROD-0278,-2,246.09,10.0
ITEM-001920,ORD-000991,PROD-0091,4,450.69,0.0
ITEM-001921,ORD-000944,PROD-0409,3,763.74,20.0
ITEM-001922,ORD-000416,PROD-0469,3,7.29,0.0
ITEM-001923,ORD-000343,PROD-0028,3,412.26,5.0
ITEM-001924,ORD-999821,PROD-0026,5,187.94,5.0
ITEM-001925,ORD-000344,PROD-0181,2,560.49,5.0
ITEM-001926,ORD-000211,PROD-0290,1,502.11,20.0
ITEM-001927,ORD-000609,PROD-0018,3,218.64,0.0
ITEM-001928,ORD-000110,PROD-0022,3,14.69,15.0
ITEM-001929,ORD-000749,PROD-0015,1,221.33,10.0
ITEM-001930,ORD-000911,PROD-0120,1,473.51,0.0
ITEM-001931,ORD-000474,PROD-0399,1,139.06,5.0
ITEM-001932,ORD-000616,PROD-0352,3,449.2,0.0
ITEM-001933,ORD-000722,PROD-0483,1,274.69,5.0
ITEM-001934,ORD-000704,PROD-0360,1,306.57,15.0
ITEM-001935,ORD-000416,PROD-0368,-2,632.42,0.0
ITEM-001936,ORD-000838,PROD-0471,-1,664.45,15.0
ITEM-001937,ORD-000699,PROD-0091,2,582.96,0.0
ITEM-001938,ORD-000187,PROD-0225,5,437.48,20.0
ITEM-001939,ORD-000366,PROD-0447,2,73.58,0.0
ITEM-001940,ORD-000881,PROD-0214,1,380.11,15.0
ITEM-001941,ORD-000081,PROD-0164,2,301.75,0.0
ITEM-001942,ORD-000929,PROD-0450,5,447.6,20.0
ITEM-001943,ORD-000266,PROD-0226,3,12.4,10.0
ITEM-001944,ORD-000033,PROD-0225,4,344.2,20.0
ITEM-001945,ORD-000103,PROD-0392,2,10.01,0.0
ITEM-001946,ORD-000475,PROD-0305,5,186.56,0.0
ITEM-001947,ORD-000691,PROD-0188,1,445.57,0.0
ITEM-001948,ORD-000050,PROD-0005,5,685.93,0.0
ITEM-001949,ORD-000222,PROD-0497,1,373.23,15.0
ITEM-001950,ORD-000209,PROD-0354,1,696.54,0.0
ITEM-001951,ORD-000285,PROD-0179,2,401.53,0.0
ITEM-001952,ORD-000439,PROD-0024,3,230.88,15.0
ITEM-001953,ORD-000066,PROD-0037,-3,500.78,15.0
ITEM-001954,ORD-000932,PROD-0049,3,591.31,15.0
ITEM-001955,ORD-000902,PROD-0316,5,771.45,0.0
ITEM-001956,ORD-000368,PROD-0178,3,201.9,0.0
ITEM-001957,ORD-000703,PROD-0291,3,564.75,0.0
ITEM-001958,ORD-000398,PROD-0037,4,400.44,5.0
ITEM-001959,ORD-000584,PROD-0482,1,527.01,15.0
ITEM-001960,ORD-000408,PROD-0293,5,690.64,20.0
ITEM-001961,ORD-000061,PROD-0038,4,306.75,15.0
ITEM-001962,ORD-000489,PROD-0135,2,285.62,15.0
ITEM-001963,ORD-000491,PROD-0257,2,318.19,15.0
ITEM-001964,ORD-000734,PROD-0456,2,424.62,15.0
ITEM-001965,ORD-000584,PROD-0435,3,524.3,10.0
ITEM-001966,ORD-000883,PROD-0116,4,446.71,5.0
ITEM-001967,ORD-000470,PROD-0194,2,510.02,20.0
ITEM-001968,ORD-000343,PROD-0168,3,41.87,0.0
ITEM-001969,ORD-000849,PROD-0006,4,388.33,0.0
ITEM-001970,ORD-000321,PROD-0131,2,333.84,5.0
ITEM-001971,ORD-000293,PROD-0055,2,274.56,0.0
ITEM-001972,ORD-000597,PROD-0032,5,388.34,15.0
ITEM-001973,ORD-000720,PROD-0399,2,119.2,20.0
ITEM-001974,ORD-000316,PROD-0170,1,568.71,0.0
ITEM-001975,ORD-000755,PROD-0404,4,44.11,0.0
ITEM-001976,ORD-000860,PROD-0347,1,108.9,0.0
ITEM-001977,ORD-000653,PROD-0392,4,12.13,10.0
ITEM-001978,ORD-000523,PROD-0130,1,29.82,0.0
ITEM-001979,ORD-000091,PROD-0197,2,272.91,0.0
ITEM-001980,ORD-000632,PROD-0475,3,339.02,15.0
ITEM-001981,ORD-000981,PROD-0500,3,391.59,5.0
ITEM-001982,ORD-000773,PROD-0449,5,341.33,10.0
ITEM-001983,ORD-000462,PROD-0166,2,418.47,20.0
ITEM-001984,ORD-000090,PROD-0088,4,467.02,10.0
ITEM-001985,ORD-000320,PROD-0086,2,572.3,0.0
ITEM-001986,ORD-000430,PROD-0344,1,808.41,0.0
ITEM-001987,ORD-000906,PROD-0356,3,638.35,0.0
ITEM-001988,ORD-000534,PROD-0096,4,308.67,5.0
ITEM-001989,ORD-000912,PROD-0013,1,473.12,0.0
ITEM-001990,ORD-000930,PROD-0228,3,283.85,20.0
ITEM-001991,ORD-000863,PROD-0083,5,324.78,20.0
ITEM-001992,ORD-000007,PROD-0093,2,483.25,15.0
ITEM-001993,ORD-000102,PROD-0332,2,382.01,15.0
ITEM-001994,ORD-000070,PROD-0181,1,783.29,10.0
ITEM-001995,ORD-000535,PROD-0294,1,347.58,15.0
ITEM-001996,ORD-000703,PROD-0188,1,432.37,5.0
ITEM-001997,ORD-000792,PROD-0058,5,362.18,0.0
ITEM-001998,ORD-000381,PROD-0171,5,22.1,0.0
ITEM-001999,ORD-000902,PROD-0161,4,292.92,5.0
ITEM-002000,ORD-000172,PROD-0361,5,604.35,5.0
